Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Share_Issued_2019,Stockholders_Equity_2019,Total_Debt_2019,Free_Cash_Flow_2019,Operating_Cash_Flow_2019,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019
,19555272.0,18591627.0,9464403.0,,229231000.0,220042000.0,91989973.0,,196662000.0,95349000.0,124628626.0,,20904000.0,17095000.0,9395734.0,,24591000.0,17095000.0,9395734.0,,0.15,0.1,-0.1,,3854000.0,2055000.0,-352347.0,,53330000.0,39938000.0,24675872.0,PSTL,5313110.0,48873603.0,57211004.0,2858623.0,2858623.0,-0.3,-1033799.0,11289356.0
,2240091.0,1034001.0,6749028.0,,6445000.0,10836000.0,3031000.0,,5645000.0,6993000.0,6996000.0,,-13481000.0,-10424000.0,-8927000.0,,-12972000.0,-10280000.0,-8434000.0,,-11.55,-16.65,-27.9,,-20275000.0,-13399000.0,-8241000.0,,224000.0,0.0,303000.0,PSTV,258705.0,1160000.0,11853000.0,-5973000.0,-5906000.0,-123.9,-10887000.0,6998000.0
,85964161.0,62523596.0,61860897.0,,187595000.0,156211000.0,261968000.0,,88752000.0,61198000.0,59315000.0,,-30696000.0,-105177000.0,-130236000.0,,-26772000.0,-102543000.0,-113328000.0,,-0.89,-2.01,-3.61,,-64002000.0,-124974.0,-129775.0,,130492000.0,31238.0,0.0,PSTX,57815886.0,-149511000.0,29140000.0,-69546000.0,-64390000.0,-2.177664,-86527000.0,0.0
,652373645.0,650026318.0,648643223.0,,29494000000.0,19166000000.0,18984000000.0,,17190000000.0,14448000000.0,15893000000.0,,8619000000.0,4157000000.0,-809000000.0,,10813000000.0,6017000000.0,2111000000.0,,23.36,2.97,-9.06,,11024000000.0,1317000000.0,-3975000000.0,,169990000000.0,111476000000.0,64129000000.0,PSX,647416633.0,24910000000.0,11763000000.0,935000000.0,4808000000.0,6.8,3076000000.0,107293000000.0
,303728618.0,303692694.0,303071854.0,,-402046000.0,-224929000.0,-118937000.0,,349755000.0,400030000.0,532841000.0,,-10554000.0,-32359000.0,-40838000.0,,-10518000.0,-32182000.0,56963000.0,,,-11.9,-34.65,,-190183000.0,-101729000.0,-293935000.0,,74568000.0,173240000.0,378264000.0,PT,301504990.0,189528000.0,802763000.0,165064000.0,175079000.0,-112.35,-905895000.0,1285236000.0
,55273457.0,55273457.0,55273457.0,,1108724899.0,1433463370.0,1249648740.0,,682844384.0,690162173.0,,,102684895.0,-731698430.0,,,102684895.0,-731698430.0,,,-4.16,2.37,-0.01,,-230386680.0,131072648.0,-451260.0,,-228812130.0,133574292.0,-289721.0,PTA,,,,,,,,
118833211.0,117472000.0,117163000.0,116125000.0,2677290000.0,2296034000.0,2038468000.0,1438248000.0,1888977000.0,1540203000.0,1648270000.0,1220337000.0,586247000.0,409379000.0,343546000.0,202562000.0,610861000.0,435326000.0,368809000.0,233808000.0,,2.67,4.08,1.13,245540000.0,313081000.0,476923000.0,130695000.0,2097053000.0,1933347000.0,1807159000.0,1458415000.0,PTC,,,,,,,,
,73104692.0,70828226.0,69718096.0,,-347086000.0,1438000.0,481982000.0,,703627000.0,431434000.0,420438000.0,,-509114000.0,-336663000.0,-250048000.0,,-356654000.0,-251332000.0,-194071000.0,,-7.79,-7.43,-6.64,,-559017000.0,-523901000.0,-438160000.0,,698801000.0,538593000.0,380766000.0,PTCT,61935870.0,594330000.0,313859000.0,-144078000.0,-98639000.0,-4.27,-251576000.0,306980000.0
,302325853.0,299268967.0,271028688.0,,1665523000.0,1609487000.0,2016059000.0,,855654000.0,877322000.0,927698000.0,,129391000.0,-70824000.0,133377000.0,,566188000.0,95496000.0,278858000.0,,0.72,-3.36,-4.27,,154658000.0,-654545000.0,-803692000.0,,2647592000.0,1357081000.0,1124249000.0,PTEN,269372257.0,2833620000.0,1003119000.0,348691000.0,696203000.0,-2.1,-425703000.0,2470685000.0
,49339252.0,47838330.0,43745465.0,,-536755000.0,-409362000.0,-283811000.0,,3656000.0,5858000.0,5959000.0,,-108932000.0,-108966000.0,-72955000.0,,-108137000.0,-107865000.0,-72484000.0,,-2.6,-2.71,-1.92,,-127393000.0,-125551000.0,-66150000.0,,26581000.0,27357000.0,28628000.0,PTGX,27217649.0,-217661000.0,17011000.0,-42494000.0,-41527000.0,-2.98,-77187000.0,231000.0
,4321315.0,4302403.0,2590120.0,,6917558.0,9941955.0,-1149736.0,,344230.0,318433.0,1373796.0,,-1995619.0,-2798614.0,-1348779.0,,-1993814.0,-2798614.0,-1348779.0,,-0.82,-1.24,-1.0,,-3555505.0,-4522934.0,-2548735.0,,0.0,0.0,0.0,PTIX,2565354.0,-634366.0,279370.0,-487990.0,-487990.0,-0.68,-1750911.0,0.0
,48420723.0,35807171.0,33567206.0,,256336000.0,171264000.0,0.0,,523595000.0,319153000.0,469704000.0,,9828000.0,6691000.0,36819000.0,,56889000.0,42874000.0,58271000.0,,0.28,-0.42,-0.246103,,10851000.0,5992000.0,12263000.0,,587104000.0,534952000.0,455471000.0,PTLO,33567206.0,0.0,484165000.0,21280000.0,43325000.0,-0.38338,5555000.0,479417000.0
,9916856.0,9699695.0,7609349.0,,232123000.0,280122000.0,216263863.0,,373308000.0,347191000.0,373308893.0,,-33099000.0,61149000.0,121676708.0,,-33099000.0,61149000.0,121676708.0,,-2.18,3.05,6.3,,-20996000.0,26026000.0,31572678.0,,-11662000.0,38750000.0,37461305.0,PTMN,4502452.0,152198570.0,153863788.0,-16064047.0,-16064047.0,-3.3,-12499961.0,606929.0
11656714.0,9270947.0,9201987.0,9170336.0,134073.0,16267875.0,49651372.0,80172849.0,1050781.0,1153850.0,1252373.0,1266132.0,-28852928.0,-30184123.0,-22653713.0,41263535.0,-28419001.0,-29922749.0,-22647991.0,41326415.0,-2.53,-3.79,-3.55,-2.5,-27541887.0,-36198299.0,-33596495.0,-22426023.0,4853678.0,1468457.0,-188597.0,117989.0,PTN,,,,,,,,
356767627.0,338274016.0,300147130.0,288057112.0,-295200000.0,603700000.0,1754100000.0,1678000000.0,2363700000.0,2373300000.0,1512100000.0,555100000.0,-470000000.0,-2357400000.0,-491900000.0,220000000.0,-387600000.0,-2037700000.0,-239700000.0,376400000.0,-3.64,-8.74,-0.64,-0.32,-1261700000.0,-2816900000.0,-189000000.0,-71600000.0,2800300000.0,3582200000.0,4021900000.0,1825900000.0,PTON,,,,,,,,
,2079387.0,2068472.0,970765.0,,16702467.0,35544964.0,17469052.0,,9740454.0,405018.0,7175029.0,,-12797325.0,-11862031.0,-15309958.0,,-12797325.0,-11862031.0,-15305325.0,,-9.68,-8.25,-38.5,,-20037573.0,-8986676.0,-20585925.0,,5992054.0,7811264.0,9559469.0,PTPI,970774.0,8019219.0,13742970.0,2460939.0,2532479.0,-33.490081,-32511300.0,15577166.0
,17973724.0,17941604.0,17758448.0,,138621837.0,140188465.0,135348935.0,,92098467.0,57734601.0,105997550.0,,20225000.0,16119000.0,-828000.0,,20772000.0,18512000.0,2359000.0,,0.76,0.42,0.32,,13614994.0,7412337.0,5669553.0,,61198531.0,54820241.0,52373513.0,PTRS,17790181.0,130139000.0,104579000.0,6559000.0,7807000.0,0.330688,5883000.0,34080000.0
,22293687.0,46801592.0,46782876.0,,300183000.0,216110000.0,149981000.0,,264281000.0,222277000.0,298903000.0,,103374000.0,82596000.0,19364000.0,,168815000.0,101740000.0,67590000.0,,4.090551,3.423838,0.77,,90673000.0,76516000.0,17827000.0,,946862000.0,707120000.0,486825000.0,PTSI,46624640.0,133975000.0,251395000.0,4943000.0,84297000.0,0.34,7900000.0,514177000.0
,177926081.0,177250974.0,177157710.0,,1548000000.0,1284000000.0,1071000000.0,,4410000000.0,4540000000.0,4254000000.0,,156000000.0,-21000000.0,-157000000.0,,414000000.0,261000000.0,253000000.0,,1.78,0.13,-0.08,,318000000.0,23000000.0,-27000000.0,,6220000000.0,5437000000.0,4689000000.0,PTVE,175434000.0,1974000000.0,11016000000.0,333000000.0,957000000.0,0.518445,107000000.0,9716000000.0
141522000.0,121468000.0,114110000.0,100425000.0,1532891000.0,1574089000.0,1856188000.0,1461487000.0,296292000.0,765703000.0,1012822000.0,446833000.0,428368000.0,282438000.0,-630556000.0,-203048000.0,428368000.0,282438000.0,-630556000.0,-203048000.0,,,3.1,-1.1,135216000.0,-245939000.0,330794000.0,-101932000.0,135737000.0,-245518000.0,331241000.0,-101189000.0,PTY,,,,,,,,
,55845624.0,54995186.0,52127437.0,,312188000.0,257180000.0,175427000.0,,26591000.0,21706000.0,,,38319000.0,49320000.0,-7073000.0,,87212000.0,88681000.0,24330000.0,,0.55,1.13,0.51,,28705000.0,56604000.0,26613000.0,,256380000.0,226908000.0,148748000.0,PUBM,47826504.0,32320000.0,,20130000.0,35125000.0,0.152284,6643000.0,113871000.0
,33161250.0,33161250.0,33161250.0,,257512204.0,257809057.0,23874.0,,1006895.0,235551.0,106051.0,,-1057825.0,-1225997.0,,,-1057825.0,-1225997.0,,,-0.01,-0.04,,,-296853.0,-1277454.0,,,0.0,0.0,,PUCK,,,,,,,,
,2749669380.0,2746412265.0,2609489702.0,,16960000000.0,17088000000.0,20878000000.0,,5076000000.0,6988000000.0,9077000000.0,,1044000000.0,242000000.0,1907000000.0,,1078000000.0,278000000.0,1966000000.0,,0.73,-1.554,1.632,,998000000.0,-2042000000.0,2118000000.0,,-8219000000.0,26500000000.0,57948000000.0,PUK,2601159949.0,19477000000.0,8239000000.0,-273000000.0,-209000000.0,0.606,783000000.0,93736000000.0
,3639185.0,3222037.0,1805254.0,,31109000.0,47449000.0,23139000.0,,857000.0,2288000.0,1743000.0,,-19442000.0,-19871000.0,-12764000.0,,-19356000.0,-19727000.0,-12483000.0,,-5.46,-8.63,-13.43,,-18836000.0,-20171000.0,-19308000.0,,6071000.0,5169000.0,12634000.0,PULM,999728.0,11019000.0,675000.0,3172000.0,3230000.0,-24.6,-20596000.0,7910000.0
,114515008.0,103437177.0,100912777.0,,954033000.0,826302000.0,870771000.0,,33162000.0,466000.0,799000.0,,-19254000.0,11191000.0,38521000.0,,300429000.0,154714000.0,139124000.0,,0.02,-0.53,-1.06,,2030000.0,-54185000.0,-107020000.0,,1279701000.0,874514000.0,789232000.0,PUMP,100624099.0,969305000.0,167444000.0,-47604000.0,455290000.0,1.62,163010000.0,2052314000.0
90472014.0,90472014.0,90472014.0,90472014.0,217034000.0,260051000.0,320301000.0,367956000.0,14466000.0,35148000.0,31015000.0,22110000.0,-137779000.0,-15144000.0,-11871000.0,-92372000.0,-135901000.0,-9548000.0,-2825000.0,-88749000.0,-0.723,-1.0065,-0.7695,-0.546,-43577000.0,-60667000.0,-46370000.0,-32903000.0,114440000.0,188741000.0,191200000.0,129483000.0,PUYI,,,,,,,,
,17669698.0,17854649.0,19047544.0,,207542000.0,233782000.0,235856000.0,,131111000.0,17887000.0,17988000.0,,21643000.0,23901000.0,17270000.0,,21905000.0,24313000.0,18181000.0,,-1.3,0.96,0.66,,-21468000.0,16139000.0,11985000.0,,81179000.0,66599000.0,58015000.0,PVBC,19473818.0,230933000.0,28875000.0,11263000.0,17508000.0,0.6,10808000.0,47501000.0
87641611.0,87107155.0,86293158.0,85890276.0,5012700000.0,5288800000.0,4733700000.0,5813500000.0,3828800000.0,3953000000.0,5406900000.0,4652800000.0,-250900000.0,803300000.0,471100000.0,675100000.0,39200000.0,1071200000.0,697700000.0,1020300000.0,3.050228,13.45,-15.96,5.63,200400000.0,952300000.0,-1136100000.0,417300000.0,9024200000.0,9154700000.0,7132600000.0,9909000000.0,PVH,,,,,,,,
,3389661.0,3367561.0,1916139.0,,44250243.0,58311087.0,15210157.0,,38337662.0,23339849.0,23798143.0,,6840237.0,8000559.0,-7300357.0,,6840237.0,8000559.0,2932051.0,,-4.41,1.41,0.99,,-14253483.0,5144490.0,2171874.0,,8517720.0,8457914.0,4272709.0,PW,1944322.0,13062902.0,24361873.0,1372267.0,1372267.0,0.346783,946894.0,2180898.0
,37605000.0,37263000.0,32280000.0,,140302000.0,144774000.0,130815000.0,,29784000.0,34232000.0,38563000.0,,-4981000.0,-8417000.0,5475000.0,,757000.0,-5019000.0,8848000.0,,-0.34,-0.52,-0.46,,-7003000.0,-13288000.0,-9007000.0,,135157000.0,126208000.0,113593000.0,PWFL,30804000.0,131583000.0,42127000.0,-8311000.0,-7269000.0,-0.59,-10963000.0,81915000.0
,7566810.0,7550272.0,7532576.0,,167665000.0,172274000.0,164142000.0,,258840000.0,134608000.0,161894000.0,,23516000.0,16786000.0,19332000.0,,23893000.0,17923000.0,22000000.0,,2.47,2.27,2.16,,17422000.0,16033000.0,15206000.0,,66493000.0,61387000.0,60391000.0,PWOD,7520740.0,154960000.0,171010000.0,11344000.0,14050000.0,2.23,15672000.0,61267000.0
,52281810.0,43699473.0,42956667.0,,137462000.0,126319000.0,74183000.0,,165601000.0,43448000.0,205194000.0,,-44333000.0,233446000.0,80385000.0,,-17773000.0,234908000.0,85907000.0,,0.41,-0.22,-0.566664,,17878000.0,-9421000.0,-24342000.0,,631507000.0,801662000.0,518986000.0,PWP,,,,-113524000.0,-106107000.0,-3.818243,-164019000.0,533297000.0
,170638525.0,168546513.0,162710792.0,,5383464000.0,5112301000.0,4344181000.0,,3975491000.0,4002318000.0,1453014000.0,,701530000.0,195671000.0,855403000.0,,1130312000.0,582390000.0,1115977000.0,,3.42,3.45,3.15,,491189000.0,485956000.0,445596000.0,,17073903000.0,12980213000.0,11202672000.0,PWR,159451723.0,4050292000.0,1656060000.0,264281000.0,526551000.0,2.76,402044000.0,12112153000.0
,159596001.0,158034497.0,153218009.0,,1248667000.0,1234745000.0,1677873000.0,,749690000.0,741175000.0,1208776000.0,,103898000.0,103195000.0,57861000.0,,149009000.0,143103000.0,89489000.0,,-0.13,-0.21,-0.304838,,-20787000.0,-33769000.0,-46648000.0,,630683000.0,558598000.0,434888000.0,PWSC,153218009.0,1719565000.0,1171937000.0,19379000.0,54321000.0,-0.5929,-90729000.0,364991000.0
,35937500.0,35937500.0,,,289066182.0,-475.0,,,,238596.0,,,-1408786.0,,,,-1408786.0,,,,0.11,,,,3340238.0,,,,0.0,,,PWUP,,,,,,,,
,116311414.0,117316199.0,117155596.0,,393138000.0,395164000.0,59841000.0,,307782000.0,228196000.0,297737000.0,,60206000.0,48860000.0,10636000.0,,61675000.0,49019000.0,10670000.0,,0.25,0.13,0.197054,,29206000.0,10767000.0,23806000.0,,198360000.0,150534000.0,67368000.0,PX,117155596.0,36041000.0,152424000.0,16783000.0,16813000.0,0.101924,11941000.0,44902000.0
,244703342.0,244144444.0,175525268.0,,22541000000.0,22837000000.0,11569000000.0,,5265000000.0,7296000000.0,3510000000.0,,11348000000.0,6059000000.0,2083000000.0,,11348000000.0,6059000000.0,2083000000.0,,32.61,9.06,-1.21,,7845000000.0,2118000000.0,-200000000.0,,24384000000.0,17870000000.0,7024000000.0,PXD,175057889.0,12119000000.0,2595000000.0,3115000000.0,3115000000.0,4.5,756000000.0,9671000000.0
14702267.0,14702267.0,14702267.0,,1898426000.0,1629277000.0,2738745000.0,,1121633000.0,1900172000.0,1612162000.0,,-1902726000.0,-1150028000.0,-609715000.0,,-1813442000.0,-1075326000.0,-589065000.0,,,-85.11062,-58.262297,,-1965491000.0,-1109468000.0,-759484000.0,,704712000.0,636265000.0,512772000.0,,PXDT,,,,,,,,
,55113186.0,53367136.0,51078942.0,,32422000.0,40221000.0,52870000.0,,2148000.0,2853000.0,5088000.0,,-15841000.0,-12632000.0,-6500000.0,,-12834000.0,-9157000.0,-3711000.0,,-0.3,-0.38,-0.65,,-16030000.0,-19821000.0,-26529000.0,,70146000.0,55102000.0,40855000.0,PXLW,38434488.0,47529000.0,4212000.0,-13530000.0,-10380000.0,-0.24,-9077000.0,68755000.0
,12035592.0,10016381.0,7333333.0,,108800.0,-10108863.0,-4628539.0,,173543.0,,611641.0,,-6071183.0,-5512639.0,-2348822.0,,-6071183.0,-5512639.0,-2348822.0,,-28.73,-26.01,-15.780556,,-14801767.0,-10228971.0,-7826008.0,,0.0,0.0,0.0,PXMD,7333333.0,-98301.0,,-419375.0,-419375.0,-1.076808,-598609.0,0.0
,10614319.0,10613964.0,5490720.0,,61371000.0,48852000.0,29559000.0,,70876000.0,82575000.0,58586000.0,,4718000.0,-44090000.0,-13597000.0,,8274000.0,-896000.0,-13030000.0,,1.18,-1.43,-1.3,,13392000.0,-12338000.0,-6900000.0,,58344000.0,25341000.0,21711000.0,PXS,5342570.0,32000000.0,63217000.0,5144000.0,5661000.0,-1.56,-8330000.0,27753000.0
187155496.0,185529799.0,171302784.0,171302784.0,1273684000.0,1284731000.0,878639000.0,953325000.0,16061000.0,,49100000.0,24435000.0,-18699000.0,-18138000.0,-23782000.0,-29586000.0,48115000.0,24351000.0,10773000.0,88000.0,-0.53,-0.69,-0.565782,-0.608946,-93215000.0,-119638000.0,-96920000.0,-90193000.0,552692000.0,429387000.0,352777000.0,327909000.0,PYCR,,,,,,,,
,5746000.0,5736000.0,5728000.0,,150937000.0,82236000.0,81864000.0,,,12009000.0,11634000.0,,,2024000.0,10858000.0,,,2024000.0,10858000.0,,-2.11,0.48,0.34,,-11553000.0,2770000.0,1969000.0,,-11511000.0,2849000.0,2042000.0,PYN,5722000.0,82585000.0,19799000.0,-3913000.0,-3913000.0,1.08,6854000.0,6919000.0
,661727.0,625218.0,616491.0,,5861000.0,36230000.0,72777000.0,,13730000.0,,,,-36084000.0,-35379000.0,-22772000.0,,-34317000.0,-32386000.0,-21596000.0,,-61.2,-67.8,-122.1,,-39525000.0,-42331000.0,-36869000.0,,0.0,0.0,0.0,PYPD,17046451.0,30935000.0,,-18237000.0,-17358000.0,-30.491474,-6905000.0,0.0
,1309000000.0,1300000000.0,1288691809.0,,20274000000.0,21727000000.0,20019000000.0,,10417000000.0,9048000000.0,8939000000.0,,5107000000.0,5432000000.0,4988000000.0,,5813000000.0,6340000000.0,5854000000.0,,2.1,3.55,3.58,,2419000000.0,4169000000.0,4202000000.0,,27518000000.0,25371000000.0,21454000000.0,PYPL,1278000000.0,16885000000.0,4965000000.0,3857000000.0,4561000000.0,2.09,2459000000.0,17772000000.0
,173540395.0,170125795.0,164498341.0,,16868927.0,40768754.0,59423106.0,,6915583.0,7224570.0,3101249.0,,-11815309.0,-19862293.0,-1630662.0,,-11128885.0,-18113432.0,-814987.0,,-0.19,-0.23,0.28,,-32167027.0,-38431939.0,41768404.0,,19013503.0,31068350.0,17775029.0,PYR,141303451.0,-6082923.0,7664340.0,-4160821.0,-3172195.0,-0.07,-9171116.0,4813978.0
,34958730.0,32222881.0,31734101.0,,160824000.0,261313000.0,-15645000.0,,18921000.0,165000.0,780000.0,,-95734000.0,-35866000.0,-11567000.0,,-89335000.0,-35326000.0,-10084000.0,,-3.65,-8.95,-0.579757,,-120717000.0,-75975000.0,-12828000.0,,0.0,0.0,0.0,PYXS,31734101.0,-2874000.0,15000.0,-2239000.0,-2239000.0,-0.126142,-2772000.0,0.0
,22461000.0,22419000.0,22381000.0,,172972000.0,326608000.0,328146000.0,,9574000.0,45626000.0,41652000.0,,47940000.0,5987000.0,40510000.0,,47940000.0,5987000.0,40510000.0,,-2.04,0.37,0.56,,-43784000.0,8371000.0,13623000.0,,-43639000.0,8612000.0,13887000.0,PZC,22339000.0,325620000.0,71057000.0,15671000.0,15671000.0,1.25,30179000.0,30347000.0
54812248.0,46591081.0,38154109.0,32958404.0,42839833.0,46399750.0,47352730.0,47081212.0,5852225.0,4221810.0,4161502.0,5291856.0,-5332332.0,-6748862.0,-6043571.0,-5150010.0,-5252332.0,-6701139.0,-5956071.0,-5145291.0,-0.13,-0.19,-0.17,-0.23,-6450531.0,-7837316.0,-5903618.0,-6430141.0,0.0,0.0,0.0,0.0,PZG,,,,,,,,
,49138000.0,49002000.0,45288000.0,,-286393000.0,-172458000.0,-266939000.0,,807264000.0,685502000.0,513572000.0,,39417000.0,116116000.0,150787000.0,,117808000.0,184675000.0,186439000.0,,1.9,0.12,1.29,,67772000.0,120016000.0,57932000.0,,2102103000.0,2068421000.0,1813234000.0,PZZA,44748000.0,-316656000.0,525231000.0,24038000.0,61749000.0,-0.24,4866000.0,1619248000.0
,113335532.0,109744634.0,109744634.0,,-6172000.0,3020000.0,32729000.0,,18994000.0,21169000.0,4660000.0,,-45724000.0,-36799000.0,-30076000.0,,-45226000.0,-34800000.0,-29287000.0,,-0.43,-0.28744,-0.091294,,-51529000.0,-31545000.0,-10019000.0,,7173000.0,6279000.0,5160000.0,QBTS,,,,,,,,
1114000000.0,1121000000.0,1125000000.0,1131000000.0,21581000000.0,18013000000.0,9950000000.0,6077000000.0,15398000000.0,15482000000.0,15745000000.0,15726000000.0,9849000000.0,6834000000.0,8648000000.0,4407000000.0,11299000000.0,9096000000.0,10536000000.0,5814000000.0,,11.52,7.99,4.58,7232000000.0,12936000000.0,9043000000.0,5198000000.0,35820000000.0,44200000000.0,33566000000.0,23531000000.0,QCOM,,,,,,,,
,16795942.0,15613460.0,15805711.0,,772724000.0,677010000.0,593793000.0,,825894000.0,170805000.0,177114000.0,,85438000.0,74237000.0,107909000.0,,118699000.0,88218000.0,112177000.0,,5.94,6.3,3.89,,99066000.0,98905000.0,60582000.0,,304159000.0,274012000.0,276459000.0,QCRH,15828098.0,535351000.0,265532000.0,64065000.0,76494000.0,3.65,57408000.0,218099000.0
,264796053.0,264796053.0,264796053.0,,12042713000.0,12516686000.0,11899844000.0,,152048000.0,1030035000.0,1028419000.0,,-12755692.0,443632731.0,2249925437.0,,260871457.0,922065011.0,2471711935.0,,2.32,2.32,3.78,,589074000.0,589074000.0,958819000.0,,1654043000.0,1654043000.0,3687974000.0,QD,264202202.0,11924052000.0,3432735000.0,5427000043.0,5503389324.0,11.72,3264288000.0,8840044000.0
,66400000.0,41686000.0,42290000.0,,4934600000.0,1929362000.0,1332703000.0,,2824700000.0,138595000.0,108505000.0,,885300000.0,513145000.0,564836000.0,,885300000.0,805869000.0,629763000.0,,9.66,16.74,19.24,,548700000.0,704226000.0,810287000.0,,3266000000.0,1698551000.0,1661668000.0,QDEL,41868000.0,559820000.0,112300000.0,107256000.0,134485000.0,1.78,72921000.0,534890000.0
,29250000.0,29250000.0,29250000.0,,230035527.0,216236746.0,11599.0,,318700.0,,58638.0,,-311412.0,-1586560.0,,,-311412.0,-1586560.0,,,0.3,0.12,,,8721564.0,3138077.0,,,0.0,0.0,,QDRO,,,,,,,,
,322792063.0,310486975.0,304453780.0,,18847156000.0,15203863000.0,9480578000.0,,150000000.0,397576000.0,186800000.0,,5922515000.0,5789700000.0,5310538000.0,,5922515000.0,5789700000.0,5325810000.0,,25.74,37.64,23.44,,4024173000.0,5781725000.0,3496606000.0,,13946212000.0,14282572000.0,11659354000.0,QFIN,293420800.0,7213442000.0,200000000.0,2947517000.0,2973075000.0,17.32,2501595000.0,7193268000.0
,25156250.0,25156250.0,22531250.0,,198410363.0,191930796.0,19580.0,,480000.0,,130100.0,,-1084259.0,-1072107.0,,,-1084259.0,-1072107.0,,,0.44,-0.25,,,11045567.0,-6668793.0,,,0.0,0.0,,QFTA,,,,,,,,
,230829433.0,230828961.0,230829334.0,,3389293000.0,3096550000.0,2483049000.0,,1901025000.0,1941770000.0,2026742000.0,,592964000.0,432467000.0,188035000.0,,751121000.0,639001000.0,492272000.0,,2.53,2.25741,0.32,,575661000.0,512599000.0,73640000.0,,2143020000.0,2251657000.0,1870346000.0,QGEN,230829280.0,2536591000.0,1706352000.0,55959000.0,330843000.0,-0.182018,-41455000.0,1526424000.0
,61676213.0,52676213.0,52394510.0,,501162000.0,470941000.0,556289000.0,,71116000.0,155185000.0,111302000.0,,61975000.0,-111625000.0,-51283000.0,,74723000.0,-30893000.0,11110000.0,,-2.3,-36.0,0.8,,-13130000.0,-157907000.0,3430000.0,,3820378000.0,4025279000.0,2580810000.0,QH,51306410.0,-779320000.0,155921000.0,-21997000.0,17624000.0,-3.008654,-11765000.0,2055789000.0
,35605280.0,33350000.0,28069250.0,,79547000.0,58622000.0,28142929.715515,,10927000.0,27054000.0,22864869.710734,,17376000.0,13646000.0,13079727.468324,,26344000.0,18692000.0,13171617.260339,,0.14,-0.2,-0.2,,4839000.0,-6174000.0,-5046467.846044,,139862000.0,102351000.0,73029972.50777,QIPT,,,,,,,,
,62712975.0,62712975.0,62712975.0,,56983000000.0,43685000000.0,31676000000.0,,15558000000.0,5376000000.0,7679000000.0,,14425000000.0,-5025000000.0,5666000000.0,,14891000000.0,-4510000000.0,6102000000.0,,209.5,278.68,142.04,,13119000000.0,17399000000.0,8842000000.0,,51502000000.0,41135000000.0,40622000000.0,QIWI,62712975.0,27367000000.0,2902000000.0,7938000000.0,9239000000.0,78.2,4832000000.0,39336000000.0
,4210737.0,3529017.0,1254000.0,,7235709.0,16564734.0,-1927770.0,,2707916.0,1676655.0,2219060.0,,-13566657.0,-14872106.0,-137146.0,,-13247540.0,-14730742.0,57331.0,,-4.85,-6.1,-1.425448,,-18640543.0,-17897137.0,-1787512.0,,4983556.0,5653725.0,5557967.0,QLGN,,,,,,,,
,35750000.0,35750000.0,35000000.0,,53052142.0,54858606.0,26098234.0,,1768623.0,8029045.0,7587566.0,,9395236.0,-3148340.0,4617450.0,,12654188.0,345034.0,5076014.0,,0.03,0.09,0.144677,,1076693.0,3152868.0,5063710.0,,64855025.0,57099884.0,50033200.0,QLI,,,,,,,,
,37362000.0,39112000.0,39252665.0,,289129000.0,436714000.0,404482000.0,,42181000.0,48522000.0,57372000.0,,174873000.0,174962000.0,150049000.0,,198854000.0,200616000.0,180086000.0,,2.81,1.82,2.34,,107992000.0,70960000.0,91572000.0,,489723000.0,411172000.0,362963000.0,QLYS,39146272.0,386803000.0,51678000.0,133034000.0,160607000.0,1.77,69336000.0,321607000.0
93574000.0,60433000.0,56915000.0,39905000.0,-86888000.0,-126683000.0,-112245000.0,-198525000.0,98273000.0,121449000.0,100745000.0,164990000.0,-17475000.0,-40044000.0,-7698000.0,-3814000.0,-4894000.0,-33728000.0,-767000.0,-1181000.0,-0.42,-0.55,-0.83,-0.14,-37943000.0,-32280000.0,-35459000.0,-5210000.0,412752000.0,372827000.0,349576000.0,402949000.0,QMCO,,,,,,,,
,36136480.0,30074412.0,29543222.0,,100593000.0,118586000.0,172262000.0,,453000.0,1161000.0,208000.0,,-44171000.0,-63112000.0,-50870000.0,,-44038000.0,-62932000.0,-50818000.0,,-1.54,-3.03,-2.63,,-51660000.0,-89945000.0,-76849000.0,,0.0,0.0,0.0,QNCX,26869413.0,115478000.0,,-33332000.0,-33277000.0,-1.94,-36980000.0,0.0
,403884.0,3357292492.0,3354650799.0,,7406774.0,657032.0,-6607297.0,,,,1213313.0,,-8730732.0,-6345090.0,-1463633.0,,-8480732.0,-5720090.0,-1338633.0,,-46.8,-815.52,-37.658633,,-9381496.0,-21462588.0,-2095364.0,,0.0,0.0,0.0,QNRX,,,,-1298858.0,-1298858.0,-28.044086,-1560401.0,0.0
