Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Share_Issued_2019,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Stockholders_Equity_2019,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Total_Debt_2019,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Free_Cash_Flow_2019,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Operating_Cash_Flow_2019,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019,Share_Issued_2024,Stockholders_Equity_2024,Total_Debt_2024,Free_Cash_Flow_2024,Operating_Cash_Flow_2024,Basic_EPS_2024,Net_Income_2024,Total_Revenue_2024
181945771.0,185975709.0,180468099.0,164047524.0,,9732552000.0,10559042000.0,11031466000.0,8452665000.0,,1177275000.0,1239316000.0,1286987000.0,607229000.0,,363517000.0,-334550000.0,-148213000.0,-26479000.0,,414752000.0,-254368000.0,-58192000.0,32654000.0,,-5.54,-6.86,-5.45,-3.35,-1015441000.0,-1256145000.0,-949900000.0,-490979000.0,4153945000.0,3826321000.0,2841839000.0,1761776000.0,TWLO,,,,,,,,,,,
103206457.0,86428845.0,85977831.0,68425970.0,,2203390000.0,2183525000.0,2743953000.0,3088926000.0,,1893024000.0,1799338000.0,1242364000.0,965622000.0,,30872000.0,-6408000.0,-318643000.0,9197000.0,,343509000.0,623402000.0,423510000.0,631603000.0,,-1.6,2.15,1.72,-24.96,-106371000.0,220239000.0,187227000.0,-1630135000.0,31785000.0,407180000.0,255219000.0,-1562030000.0,TWO,,,,,,,,,,,
2742020.0,2611155.0,2525155.0,2415050.0,,219045000.0,501516000.0,829155000.0,940990000.0,,991469000.0,1038682000.0,954467000.0,362925000.0,,-53462000.0,-63273000.0,-88408000.0,-39697000.0,,-3431000.0,10927000.0,-18074000.0,29604000.0,,-117.9,-125.1,-78.3,-96.6,-317607000.0,-322151000.0,-194766000.0,-216484000.0,945953000.0,963080000.0,945682000.0,774533000.0,TWOU,,,,,,,,,,,
57557000.0,56523000.0,49499000.0,45082599.0,,623432000.0,789385000.0,580821000.0,336262000.0,,94069000.0,94912000.0,62921000.0,35982000.0,,-170253000.0,-226242000.0,-139305000.0,-152123000.0,,-142474000.0,-124385000.0,-112244000.0,-142255000.0,,-3.6,-4.04,-3.15,-3.57,-204618000.0,-217863000.0,-152098000.0,-139931000.0,245109000.0,203565000.0,132333000.0,90100000.0,TWST,,,,,,,,,,,
2004743442.0,2004743442.0,2004743442.0,2004743442.0,,12418595000.0,11845959000.0,10535019000.0,7286115000.0,,2387501000.0,1271014000.0,1738659000.0,2016996000.0,,1040447000.0,2172390000.0,2153705000.0,1201233000.0,,2501124000.0,2752943000.0,2677315000.0,1761246000.0,,3.4,9.0,19.5,4.0,676043000.0,1767516000.0,3825068000.0,778468000.0,17610092000.0,16414466000.0,16090744000.0,8735435000.0,TX,,,,,,,,,,,
119095362.0,115195009.0,112514977.0,108485909.0,,741043000.0,805743000.0,817568000.0,739072000.0,,95370000.0,95176000.0,81978000.0,62978000.0,,-64721000.0,-165267000.0,-122651000.0,-256292000.0,,-15197000.0,-33606000.0,-21373000.0,-217898000.0,,-2.18,-1.46,-0.53,-5.37,-255099000.0,-166000000.0,-58223000.0,-542731000.0,618727000.0,516409000.0,490490000.0,298845000.0,TXG,,,,,,,,,,,
11532443.0,9498000.0,8597720.0,5995307.0,,,35143000.0,-93621000.0,-124001000.0,9201120.0,,8759000.0,197693000.0,248627000.0,205281231.0,,9004000.0,-144916000.0,-161069000.0,-189610000.0,,9359000.0,-142693000.0,-159471000.0,-165718000.0,-0.98,12.41,-21.5,-33.5,,111997000.0,-172415000.0,-183524000.0,,69963000.0,2573000.0,64872000.0,TXMD,,-176145000.0,49647000.0,,,,,,,,
1741000000.0,1741000000.0,1741000000.0,1740815939.0,,16897000000.0,14577000000.0,13333000000.0,9187000000.0,,11223000000.0,8735000000.0,8124000000.0,7047000000.0,,1349000000.0,5923000000.0,6294000000.0,5490000000.0,,6420000000.0,8720000000.0,8756000000.0,6139000000.0,,7.169604,9.55131,8.417118,6.074919,6510000000.0,8749000000.0,7769000000.0,5595000000.0,17519000000.0,20028000000.0,18344000000.0,14461000000.0,TXN,,,,,,,,,,,
30750000.0,30000000.0,30000000.0,30000000.0,,473798000.0,521537000.0,541359000.0,303268000.0,,28100000.0,120100000.0,152100000.0,151252000.0,,66729000.0,73110000.0,-145703000.0,7235000.0,,77150000.0,136380000.0,73726000.0,18964000.0,,-3.44,-0.2556,2.099,-6.52952,-103987000.0,-7668000.0,52475000.0,-163238000.0,380718000.0,246397000.0,228344000.0,108764000.0,TXO,,,,,,,,,,,
66789464.0,66973311.0,69382418.0,69561861.0,,1141662000.0,1012638000.0,1058124000.0,927505000.0,,770887000.0,753364000.0,744844000.0,831442000.0,,217950000.0,265604000.0,268134000.0,76037000.0,,564984000.0,511725000.0,468826000.0,230438000.0,,4.56,3.99,3.52,0.45,304876000.0,269818000.0,245294000.0,31255000.0,4631672000.0,4014919000.0,3463946000.0,2398123000.0,TXRH,,,,,,,,,,,
195000000.0,206200000.0,219200000.0,226400000.0,,6987000000.0,7113000000.0,6815000000.0,5845000000.0,,3874000000.0,3557000000.0,3767000000.0,4369000000.0,,864000000.0,1134000000.0,1223000000.0,451000000.0,,1266000000.0,1488000000.0,1598000000.0,768000000.0,,4.57,4.05,3.33,1.35,921000000.0,861000000.0,746000000.0,309000000.0,13683000000.0,12869000000.0,12382000000.0,11651000000.0,TXT,,,,,,,,,,,
10764933.0,11331508.0,11927903.0,12249839.0,,380496512.0,446617978.0,400043734.0,305627510.0,,72095979.0,112259100.0,103030463.0,101031607.0,,90677520.0,44175800.0,23041166.0,538796210.0,,90677520.0,44175800.0,23041166.0,538796210.0,,,8.71,9.59,-42.11,-15622613.0,103261597.0,113068205.0,-575749881.0,-12242286.0,105618170.0,115695380.0,-568079958.0,TYG,-14.28,,,,,,,,,,
58751666.0,58144543.0,58144543.0,,,62824000.0,-55692000.0,-49896000.0,,,34154000.0,21982000.0,9411000.0,,,-39786000.0,-17619000.0,-5313000.0,,,-37222000.0,-16472000.0,-4990000.0,,,-0.08,-0.230133,-0.132446,,-984000.0,-7037000.0,-4863000.0,,145233000.0,81323000.0,43642000.0,,TYGO,,,,,,,,,,,
48147969.0,48147969.0,48147969.0,48147969.0,,2937995000.0,2624389000.0,2324032000.0,1986111000.0,,696889000.0,1046174000.0,1388172000.0,22183000.0,,327431000.0,331304000.0,316141000.0,326623000.0,,380440000.0,381455000.0,371753000.0,355089000.0,,3.95,3.95,3.95,4.87,165919000.0,164240000.0,161458000.0,194820000.0,1951751000.0,1850204000.0,1592287000.0,1116663000.0,TYL,,,,,,,,,,,
43024634.0,42353550.0,42536183.0,36815139.0,,204262000.0,257829000.0,301737000.0,-13638000.0,,6496000.0,2622000.0,1183000.0,142000.0,,-50909000.0,-50844000.0,-24406000.0,-8075000.0,,-50139000.0,-50285000.0,-23745000.0,-7763000.0,,-1.62,-1.32,-1.91,-0.415315,-69134000.0,-55325000.0,-26294000.0,-9336000.0,0.0,0.0,0.0,0.0,TYRA,,,,,,,,,,,
13574774.0,16505063.0,12551000.0,11365000.0,,4186000.0,4256000.0,-4232000.0,1891000.0,,9247000.0,11298000.0,12291000.0,18024000.0,,10420000.0,-24632000.0,-8112000.0,46766000.0,,10675000.0,-23121000.0,-8083000.0,47019000.0,,0.83,0.54,0.1,-1.18,12366000.0,6634000.0,911000.0,-13423000.0,84477000.0,70599000.0,62712000.0,53601000.0,TZOO,,,,,,,,,,,
52025497.0,51521336.0,51095706.0,50827205.0,,1291588000.0,1449718000.0,1654921000.0,1553856000.0,,899745000.0,958439000.0,993654000.0,1025465000.0,,255518000.0,147191000.0,-187048000.0,117991000.0,,308471000.0,206971000.0,-148454000.0,172772000.0,,-3.3,-4.09,1.8,2.14,-171155000.0,-210009000.0,91925000.0,108394000.0,3880227000.0,3790755000.0,4641830000.0,5318763000.0,TpC,,,,,,,,,,,
384871561.0,374243000.0,292592000.0,273537000.0,,3182642000.0,3528268000.0,2394391000.0,2037143000.0,,2711750000.0,2707171000.0,1703035000.0,123907000.0,,178779000.0,-116569000.0,-153387000.0,-20993000.0,,234700000.0,-59431000.0,-111449000.0,19913000.0,,-2.16,-2.96,-1.89,-1.66,-822011000.0,-921062000.0,-532607000.0,-282308000.0,2187317000.0,1391024000.0,1110526000.0,772445000.0,U,,,,,,,,,,,
384871561.0,374243000.0,292592000.0,273537000.0,,3182642000.0,3528268000.0,2394391000.0,2037143000.0,,2711750000.0,2707171000.0,1703035000.0,123907000.0,,178779000.0,-116569000.0,-153387000.0,-20993000.0,,234700000.0,-59431000.0,-111449000.0,19913000.0,,-2.16,-2.96,-1.89,-1.66,-822011000.0,-921062000.0,-532607000.0,-282308000.0,2187317000.0,1391024000.0,1110526000.0,772445000.0,U,,,,,,,,,,,
444501206.0,461590777.0,476262051.0,,,1966147000.0,1728954000.0,2088994000.0,,,1521181000.0,1476102000.0,1504306000.0,,,-197952000.0,,595070000.0,120573000.0,,-39886000.0,,664829000.0,212864000.0,,0.86,,0.77,-1.21,374459000.0,,360060000.0,-549177000.0,5903165000.0,,5683466000.0,4474667000.0,UA,,,,435963396.0,2153286000.0,1442788000.0,203637000.0,353970000.0,0.53,232042000.0,5701879000.0
444501206.0,461590777.0,476262051.0,,,1966147000.0,1728954000.0,2088994000.0,,,1521181000.0,1476102000.0,1504306000.0,,,-197952000.0,,595070000.0,120573000.0,,-39886000.0,,664829000.0,212864000.0,,0.86,,0.77,-1.21,374459000.0,,360060000.0,-549177000.0,5903165000.0,,5683466000.0,4474667000.0,UAA,,,,435963396.0,2153286000.0,1442788000.0,203637000.0,353970000.0,0.53,232042000.0,5701879000.0
328018739.0,326930321.0,323810825.0,311845232.0,,9324000000.0,6896000000.0,5029000000.0,5960000000.0,,34417000000.0,36433000000.0,39366000000.0,32751000000.0,,-260000000.0,1247000000.0,-40000000.0,-5860000000.0,,6911000000.0,6066000000.0,2067000000.0,-4133000000.0,,7.98,2.254303,-6.06527,-22.668296,2618000000.0,737000000.0,-1964000000.0,-7069000000.0,53717000000.0,44955000000.0,24634000000.0,15355000000.0,UAL,,,,,,,,,,,
107647317.0,106373341.0,106240361.0,75949757.0,,25520968.0,31869255.0,32368803.0,7186389.0,,28443.0,312005.0,215150.0,629826.0,,-6278698.0,-1975692.0,-3079605.0,-1548755.0,,-4750026.0,-249277.0,-2431477.0,-1305664.0,,-0.06,0.003588,-0.001057,-0.05,-6348287.0,428661.0,-60469.0,-3286804.0,8693155.0,11044707.0,7747506.0,5235530.0,UAMY,,,,,,,,,,,
10569637.0,10569637.0,10681332.0,10705710.0,,0.0,0.0,0.0,0.0,,550484000.0,549731000.0,613694000.0,639491000.0,,219330000.0,256796000.0,168131000.0,1142000.0,,243526000.0,301464000.0,188725000.0,19740000.0,,16.31,27.07,7.31,-8.77,172433000.0,286801000.0,78155000.0,-98181000.0,681477000.0,835584000.0,532581000.0,349953000.0,UAN,,,,,,,,,,,
7026008.0,4423330.0,3765749.0,2931818.0,,,43224475.0,76576913.0,26354729.0,4273634.0,,6832005.0,3438291.0,364802.0,0.0,,-21511045.0,-14364511.0,-2435594.0,-1842735.0,,-19762186.0,-12463127.0,-2256571.0,-1818290.0,-8.04,-13.97,-8.6,-7.0,,-58253723.0,-30108680.0,-4932450.0,,19094425.0,9760952.0,1285383.0,UAVS,,-2522694.0,296677.0,,,,,,,,
6063851.0,6043851.0,5876216.0,6046351.0,,63593000.0,59737000.0,71701000.0,68328000.0,,101551000.0,23726000.0,23665000.0,23604000.0,,8382000.0,7970000.0,7415000.0,6851000.0,,9463000.0,8481000.0,8192000.0,9370000.0,,1.57,1.5,1.62,1.39,8950000.0,8657000.0,9451000.0,7953000.0,29889000.0,28471000.0,27818000.0,29809000.0,UBCP,,,,,,,,,,,
2071144000.0,2005486000.0,1949316000.0,1716681000.0,,11249000000.0,7340000000.0,14458000000.0,12266000000.0,,11199000000.0,11139000000.0,11105000000.0,9627000000.0,,3362000000.0,390000000.0,-743000000.0,-3361000000.0,,3585000000.0,642000000.0,-445000000.0,-2745000000.0,,0.93,-4.64,-0.26,-3.86,1887000000.0,-9141000000.0,-496000000.0,-6768000000.0,37281000000.0,31877000000.0,17455000000.0,11139000000.0,UBER,,,,,,,,,,,
17167895.0,17067253.0,17028239.0,17009883.0,,122542000.0,112463000.0,120207000.0,117807000.0,,74650000.0,12976000.0,13894000.0,13891000.0,,20589000.0,21560000.0,15297000.0,12659000.0,,21376000.0,23700000.0,16550000.0,13800000.0,,1.16,0.92,0.59,0.53,19796000.0,15686000.0,10098000.0,8961000.0,54810000.0,47807000.0,38948000.0,37380000.0,UBFO,,,,,,,,,,,
3462087722.0,3524635722.0,3702802995.0,3859055395.0,,86108000000.0,56876000000.0,60662000000.0,59445000000.0,,377685000000.0,193276000000.0,218743000000.0,206463000000.0,,84383000000.0,13004000000.0,29584000000.0,35104000000.0,,86068000000.0,14647000000.0,31425000000.0,36958000000.0,,8.83,2.34,2.14,1.85,27850000000.0,7629000000.0,7457000000.0,6557000000.0,39368000000.0,33363000000.0,35059000000.0,32074000000.0,UBS,,,,,,,,,,,
142257646.0,142011560.0,141360266.0,133809374.0,,4771240000.0,4516193000.0,4718628000.0,4297620000.0,,1881988000.0,2273405000.0,904097000.0,937582000.0,,423550000.0,743960000.0,594159000.0,121422000.0,,435237000.0,760822000.0,609539000.0,140447000.0,,2.72,2.81,2.84,2.4,366313000.0,379627000.0,367738000.0,289023000.0,1047454000.0,1039955000.0,1006856000.0,1029181000.0,UBSI,,,,,,,,,,,
16784969.0,14215302.0,6299190.0,5325321.0,,28398000.0,56084000.0,59569000.0,82880000.0,,26990000.0,50458000.0,55936000.0,63496000.0,,-37099000.0,-52510000.0,-45255000.0,-78979000.0,,-37088000.0,-52414000.0,-45060000.0,-78333000.0,,-2.7,-6.31,-10.9,-18.4,-39860000.0,-44469000.0,-60725000.0,-93844000.0,0.0,236000.0,4784000.0,0.0,UBX,,,,,,,,,,,
525000.0,525000.0,524166.0,524166.0,,306670000.0,165937000.0,211858000.0,239191000.0,,45249000.0,36089000.0,26828000.0,26806000.0,,-66323000.0,-20692000.0,-93225000.0,-23725000.0,,-65442000.0,-12892000.0,-82229000.0,-22392000.0,,,-87.607743,-78.980705,-10.511937,-19338000.0,-45921000.0,-41399000.0,-5510000.0,19764000.0,7796000.0,8010000.0,1464000.0,UCAR,,,,,,,,,,,
119010319.0,106222758.0,89349826.0,86675279.0,,3261525000.0,2700674000.0,2222245000.0,2007530000.0,,324823000.0,874663000.0,247360000.0,326956000.0,,221486000.0,564603000.0,332837000.0,140219000.0,,293971000.0,607307000.0,359320000.0,158681000.0,,1.54,2.52,2.97,1.91,187544000.0,277472000.0,269801000.0,164089000.0,871949000.0,868131000.0,686512000.0,639362000.0,UCBI,,,,,,,,,,,
374485700.0,368759100.0,287048380.0,282128620.0,,16053000.0,9291000.0,20092000.0,56394000.0,,7665000.0,3060000.0,3177000.0,3704000.0,,4442000.0,3979000.0,-22617000.0,-3772000.0,,6507000.0,4404000.0,-21738000.0,-2038000.0,,0.1,-0.6,-1.6,-2.5,2811000.0,-19853000.0,-46041000.0,-63415000.0,85576000.0,71461000.0,73824000.0,89569000.0,UCL,,,,,,,,,,,
46100000.0,46100000.0,45500000.0,41195272.0,,838900000.0,887900000.0,848900000.0,532600000.0,,639900000.0,611200000.0,635200000.0,311800000.0,,60100000.0,-52900000.0,152300000.0,60900000.0,,135900000.0,47200000.0,211600000.0,97300000.0,,-0.7,0.89,2.75,1.93,-31100000.0,40400000.0,119500000.0,77600000.0,1734500000.0,2374300000.0,2101600000.0,1398600000.0,UCTT,,,,,,,,,,,
157166360.0,145013786.0,139164693.0,137427466.0,,356892000.0,339310000.0,389700000.0,-260685000.0,,6949000.0,13547000.0,0.0,,,-15071000.0,-76681000.0,-25307000.0,-4913000.0,,-2005000.0,-60957000.0,-7104000.0,9624000.0,,-0.71,-1.09,-1.41,-0.635547,-107294000.0,-153875000.0,-80026000.0,-77620000.0,728937000.0,629097000.0,515657000.0,429899000.0,UDMY,,,,,,,,,,,
329014512.0,328993088.0,318149635.0,296611579.0,,3991144000.0,4098085000.0,3442874000.0,3234200000.0,,5984545000.0,5676541000.0,5605275000.0,5172140000.0,,520317000.0,584058000.0,497436000.0,430203000.0,,832664000.0,820071000.0,663960000.0,604316000.0,,1.34,0.26,0.49,0.2,444353000.0,86924000.0,150016000.0,64266000.0,1627501000.0,1517386000.0,1290767000.0,1241165000.0,UDR,,,,,,,,,,,
117652656.0,117450951.0,117147986.0,117014317.0,,1150690000.0,976991000.0,995332000.0,951565000.0,,1788001000.0,1754495000.0,1754772000.0,1665497000.0,,163015000.0,139618000.0,135273000.0,112822000.0,,163015000.0,139618000.0,135273000.0,112822000.0,,2.11,0.39,0.88,0.79,248497000.0,46170000.0,102686000.0,93589000.0,416922000.0,397938000.0,425082000.0,330095000.0,UE,,,,,,,,,,,
378452864.0,289638307.0,236796866.0,184635870.0,,631827000.0,326909000.0,151455000.0,64416618.0,,,,10075000.0,20176569.0,,71917000.0,-54197000.0,-41698000.0,-13034000.0,,72573000.0,-52987000.0,-41470000.0,-12870000.0,,-0.01,0.02,-0.07,-0.08,-3307000.0,5252000.0,-14813000.0,-14610000.0,164389000.0,23161000.0,0.0,0.0,UEC,,,,,,,,,,,
25346383.0,24999951.0,24678942.0,24391595.0,,178920000.0,268406000.0,275949000.0,313301000.0,,72373000.0,108536000.0,75035000.0,39775000.0,,11313000.0,-9659000.0,23242000.0,50158000.0,,25190000.0,10926000.0,40283000.0,73392000.0,,-7.64,0.03,0.39,2.78,-98238000.0,407000.0,5301000.0,38572000.0,420457000.0,542751000.0,601602000.0,614680000.0,UEIC,,,,,,,,,,,
25269842.0,25210541.0,25082104.0,25055479.0,,733745000.0,740114000.0,879121000.0,825149000.0,,50000000.0,50000000.0,50000000.0,50000000.0,,160850000.0,-3388000.0,15941000.0,22573000.0,,171736000.0,-1251000.0,29917000.0,41435000.0,,-1.18,0.596219,3.213207,-4.498258,-29700000.0,15031000.0,80594000.0,-112706000.0,1098331000.0,988216000.0,1056492000.0,1078260000.0,UFCS,,,,,,,,,,,
18081538.0,17979362.0,18490338.0,,,323610000.0,361449000.0,358419000.0,,,148569000.0,122961000.0,95269000.0,,,-31694000.0,-39251000.0,11898000.0,,,4740000.0,380000.0,36681000.0,,,-2.57,0.82,1.57,,-46344000.0,15171000.0,29073000.0,,623527000.0,815758000.0,667592000.0,,UFI,,,,18251545.0,263385000.0,138445000.0,-9097000.0,2092000.0,-2.61,-47395000.0,582209000.0
61621004.0,61618193.0,61901851.0,61205780.0,,2999761000.0,2563982000.0,1978613000.0,1460316000.0,,384296000.0,389092000.0,437067000.0,389765000.0,,779508000.0,657443000.0,361311000.0,247295000.0,,959890000.0,831567000.0,512477000.0,336477000.0,,8.21,11.05,8.61,4.0,514312000.0,692651000.0,535640000.0,246778000.0,7218384000.0,9626739000.0,8636134000.0,5153998000.0,UFPI,,,,,,,,,,,
7669339.0,7611244.0,7564645.0,7529625.0,,286091000.0,237545000.0,194446000.0,176893000.0,,46037000.0,68368000.0,84357000.0,2205000.0,,30844000.0,3964000.0,8898000.0,20669000.0,,41334000.0,17744000.0,14293000.0,25037000.0,,5.89,5.52,2.11,1.79,44924000.0,41789000.0,15886000.0,13369000.0,400072000.0,353792000.0,206320000.0,179373000.0,UFPT,,,,,,,,,,,
210906052.0,210560494.0,209843296.0,209514044.0,,4386000000.0,6066000000.0,5522000000.0,4128000000.0,,7249000000.0,7000000000.0,6816000000.0,6381000000.0,,133000000.0,-88000000.0,791000000.0,447000000.0,,1107000000.0,716000000.0,1481000000.0,1102000000.0,,-7.16,5.11,7.02,2.55,-1502000000.0,1073000000.0,1467000000.0,532000000.0,8928000000.0,10106000000.0,7447000000.0,6559000000.0,UGI,,,,,,,,,,,
1115212490.0,1115173080.0,1115107683.0,2420108746.0,,13506495000.0,11708741000.0,10066921000.0,9533746000.0,,13295069000.0,13277622000.0,17729488000.0,19213215000.0,,2541989000.0,785738000.0,1305148000.0,2232967000.0,,3849822000.0,2004694000.0,2585960000.0,3138119000.0,,2.2272,1.6491,0.7799,0.8218,2439795000.0,1800839000.0,850463000.0,893383000.0,126048701000.0,143634708000.0,109732842000.0,74058056000.0,UGP,,,,,,,,,,,
13522669.0,12220593.0,11588110.0,4718713.0,,20070606.0,34731764.0,48167330.0,-7406164.0,,5292343.0,6478280.0,694462.0,8235451.0,,-11807876.0,-13193093.0,-1855536.0,-3808683.0,,-11192706.0,-12612746.0,-1563108.0,-3632718.0,,-1.66,-1.44,-0.09,-6.359987,-18681061.0,-15277909.0,-875667.0,-5073695.0,71542773.0,67029934.0,62113181.0,25837917.0,UGRO,,,,,,,,,,,
218455792.0,419857000.0,419857000.0,,,6504191000.0,5952492000.0,4851882000.0,,,6166415000.0,6096694000.0,4761417000.0,,,-994291000.0,-190302000.0,93920000.0,,,1729610000.0,1946235000.0,1535395000.0,,,5.54,7.08,5.37,,924472000.0,1124362000.0,610856000.0,,5864691000.0,5739747000.0,4541985000.0,,UHAL,,,,219232792.0,7172445000.0,6326394000.0,-1540142000.0,1452756000.0,3.04,628707000.0,5625674000.0
48356158.0,47594950.0,47594950.0,47594950.0,,-31182536.0,59004036.0,66558412.0,,,154055529.0,121798283.0,102502287.0,74815384.0,,28062552.0,34445037.0,57913792.0,70976408.0,,28224880.0,34616722.0,58318036.0,71781702.0,,2.74,1.460014,1.661022,1.037293,125060284.0,69489294.0,62413011.0,38976374.0,421474101.0,477045949.0,432891510.0,327254305.0,UHG,,,,,,,,,,,
67181833.0,70628950.0,77091064.0,85062569.0,,6149001000.0,5920582000.0,6089664000.0,6317146000.0,,5366628000.0,5271278000.0,4559396000.0,4194350000.0,,524742000.0,262022000.0,28036000.0,1625960000.0,,1267797000.0,996023000.0,883695000.0,2360169000.0,,10.35,9.23,11.99,11.06,717795000.0,675609000.0,991590000.0,943953000.0,14281976000.0,13399370000.0,12642117000.0,11558897000.0,UHS,,,,,,,,,,,
13823899.0,13803335.0,13785345.0,13771287.0,,200934000.0,229101000.0,235327000.0,159005000.0,,370409000.0,354282000.0,340261000.0,304009000.0,,35319000.0,33185000.0,34736000.0,41944000.0,,42939000.0,46805000.0,47725000.0,44210000.0,,1.12,1.53,7.94,1.42,15400000.0,21102000.0,109166000.0,19447000.0,95575000.0,90625000.0,84190000.0,78010000.0,UHT,,,,,,,,,,,
60441896.0,60420525.0,62582858.0,,,-115733000.0,-382876000.0,2699000.0,,,1138274000.0,853256000.0,532302000.0,,,-166362000.0,356791000.0,593697000.0,,,-145428000.0,370259000.0,612022000.0,,,6.75,6.14,9.79,,407641000.0,378657000.0,616584000.0,,1940512000.0,1691692000.0,1898094000.0,,UI,,,,60462539.0,95060000.0,757286000.0,529541000.0,541516000.0,5.79,349960000.0,1928490000.0
74000000.0,73300000.0,72500000.0,66800000.0,,-151800000.0,-14700000.0,-113700000.0,-356800000.0,,548900000.0,568800000.0,610900000.0,729400000.0,,6900000.0,-64600000.0,50800000.0,-781200000.0,,74200000.0,12700000.0,132500000.0,-681200000.0,,-6.31,-1.57,-6.75,11.93,-430700000.0,-106000000.0,-448500000.0,750700000.0,2015400000.0,1979900000.0,2054400000.0,2026300000.0,UIS,,,,,,,,,,,
651165.0,427123.0,364125.0,335216.0,,61969000.0,51267000.0,336554000.0,2000313000.0,,147500000.0,403290000.0,820650000.0,1083975000.0,,3448000.0,-196168000.0,-243082000.0,-123202000.0,,16996000.0,-175897000.0,-199120000.0,-27644000.0,,,-794.12,-5554.51,-1799.760001,-4864000.0,-291674000.0,-1996413000.0,-488492000.0,459820000.0,660741000.0,1057508000.0,877137000.0,UK,-2360.120042,,,,,,,,,,
2516597338.0,2629243772.0,2629243772.0,2629243772.0,,18102000000.0,19021000000.0,17107000000.0,15266000000.0,,28593000000.0,28439000000.0,29672000000.0,26767000000.0,,7681000000.0,5573000000.0,6632000000.0,8037000000.0,,9426000000.0,7282000000.0,7972000000.0,9058000000.0,,2.58,3.0,2.33,2.13,6487000000.0,7642000000.0,6049000000.0,5581000000.0,59604000000.0,60073000000.0,52444000000.0,50724000000.0,UL,,,,,,,,,,,
20783607.0,20570710.0,20522427.0,20373519.0,,125332000.0,116277000.0,117616000.0,116800000.0,,25624000.0,21310000.0,20857000.0,1361000.0,,-623000.0,-2942000.0,1511000.0,18619000.0,,1929000.0,-1263000.0,4325000.0,21720000.0,,0.44,-0.01,-0.01,0.33,7197000.0,-119000.0,-234000.0,5232000.0,158644000.0,131840000.0,98267000.0,107712000.0,ULBI,,,,,,,,,,,
222998790.0,217875890.0,217065096.0,215078219.0,,507000000.0,509000000.0,530000000.0,310000000.0,,3459000000.0,2928000000.0,2849000000.0,2612000000.0,,-348000000.0,-230000000.0,153000000.0,-573000000.0,,-261000000.0,-78000000.0,216000000.0,-557000000.0,,-0.05,-0.17,-0.48,-1.046131,-11000000.0,-37000000.0,-102000000.0,-225000000.0,3589000000.0,3326000000.0,2060000000.0,1250000000.0,ULCC,,,,,,,,,,,
31007100.0,30996205.0,30986702.0,30979827.0,,532198000.0,446930000.0,302210000.0,239573000.0,,475542000.0,484327000.0,537898000.0,560133000.0,,-30308000.0,96306000.0,44439000.0,8626000.0,,210246000.0,213405000.0,83280000.0,99336000.0,,3.53,6.37,2.74,1.78,92901000.0,168632000.0,73733000.0,48132000.0,1662139000.0,2015456000.0,1750980000.0,1391083000.0,ULH,,,,,,,,,,,
51120000.0,53049000.0,56952000.0,,,1959811000.0,1535373000.0,1999549000.0,,,1903176000.0,1846756000.0,1896801000.0,,,1169789000.0,887078000.0,658489000.0,,,1481915000.0,1059265000.0,810355000.0,,,24.17,18.09,3.12,,1242408000.0,985837000.0,175835000.0,,10208580000.0,8630889000.0,6151953000.0,,ULTA,,,,49123000.0,2279328000.0,1911092000.0,1040999000.0,1476266000.0,26.18,1291005000.0,11207303000.0
55056730.0,55056730.0,55056730.0,55056730.0,,3100419000.0,2667093000.0,3145424000.0,3016948000.0,,1383247000.0,381311000.0,271544000.0,269595000.0,,445694000.0,717838000.0,500395000.0,313382000.0,,472604000.0,769554000.0,534082000.0,373598000.0,,7.22,8.93,7.31,5.95,350024000.0,431682000.0,353018000.0,286502000.0,1325901000.0,1359436000.0,1195988000.0,1218228000.0,UMBF,,,,,,,,,,,
12529822160.0,12504748984.0,12483247566.0,12422401493.0,,343376109000.0,322467269000.0,264151866000.0,223026206000.0,,64159086000.0,45614480000.0,46822473000.0,41405408000.0,,-8020475000.0,62976746000.0,40392334000.0,37390859000.0,,85999709000.0,145860529000.0,90351891000.0,65745192000.0,,24.65,35.45,22.85,12.1,59688950000.0,89478805000.0,51246425000.0,22860744000.0,222533000000.0,278705264000.0,213011018000.0,176820914000.0,UMC,,,,,,,,,,,
